dataset,model,num_layers,hidden_dim,lr,split,num_model_seeds,best_steps,individual_val_metrics,individual_val_accs,train_metric_name,train_metric,train_acc,train_loss,train_roc_auc,train_f1_macro,train_f1_weighted,train_prec_macro,train_rec_macro,val_metric_name,val_metric,val_acc,val_loss,val_roc_auc,val_f1_macro,val_f1_weighted,val_prec_macro,val_rec_macro,test_metric_name,test_metric,test_acc,test_loss,test_roc_auc,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro
roman-empire,ResNet,1,256,3e-05,0,4,"[940, 1040, 780, 1210]","[0.6579, 0.6542, 0.6533, 0.6583]","[0.6579, 0.6542, 0.6533, 0.6583]",acc,0.7207660675048828,0.7207660675048828,0.8021785616874695,,0.6063631761343085,0.697292253069306,0.6915166965790288,0.6237109640366936,acc,0.6547219753265381,0.6547219753265381,1.075073480606079,,0.5260510995489347,0.6270491187937007,0.5495072077573069,0.5515487212930662,acc,0.6591951847076416,0.6591951847076416,1.0575544834136963,,0.525873053235893,0.6287410787715028,0.5318602543331808,0.5577138439797222
roman-empire,ResNet,1,256,6e-05,0,4,"[490, 540, 640, 590]","[0.6574, 0.6535, 0.6544, 0.6583]","[0.6574, 0.6535, 0.6544, 0.6583]",acc,0.7271202802658081,0.7271202802658081,0.7776029109954834,,0.6175377643565214,0.7058827128788548,0.6894235745808364,0.6332495035300574,acc,0.6545454263687134,0.6545454263687134,1.0824391841888428,,0.528152631301346,0.6279597905721159,0.5460251103898399,0.5532372209800304,acc,0.6565477848052979,0.6565477848052979,1.064709186553955,,0.5263003584517686,0.6277192569063056,0.5293984979823212,0.5576140258699538
roman-empire,ResNet,1,256,0.0001,0,4,"[390, 340, 420, 390]","[0.6574, 0.6523, 0.654, 0.6575]","[0.6574, 0.6523, 0.654, 0.6575]",acc,0.7348865866661072,0.7348865866661072,0.7500601410865784,,0.6305251780719573,0.7158769224430999,0.7021834277641187,0.6445379602140981,acc,0.6538393497467041,0.6538393497467041,1.091760516166687,,0.5298218305748239,0.6289092815237605,0.5510049562820722,0.5540413123144011,acc,0.6570773124694824,0.6570773124694824,1.0739421844482422,,0.5283887910064418,0.6292162863361345,0.5315502721621267,0.5594731459663811
roman-empire,ResNet,1,256,1e-05,0,4,"[1850, 2970, 930, 3110]","[0.656, 0.6542, 0.6397, 0.6593]","[0.656, 0.6542, 0.6397, 0.6593]",acc,0.7055864334106445,0.7055864334106445,0.8418283462524414,,0.5724671777391898,0.6747502330355809,0.6593379120657912,0.5911262606214198,acc,0.6564871668815613,0.6564871668815613,1.0617355108261108,,0.5144159996235235,0.6219635015933412,0.5431334913912349,0.5407820782232776,acc,0.6572538018226624,0.6572538018226624,1.0445743799209595,,0.5137971242551433,0.6198816571359449,0.5302749623396076,0.5455111308070028
roman-empire,ResNet,1,384,3e-05,0,4,"[820, 870, 980, 740]","[0.6575, 0.6563, 0.6549, 0.6581]","[0.6575, 0.6563, 0.6549, 0.6581]",acc,0.7400053143501282,0.7400053143501282,0.7394084930419922,,0.6373221549162222,0.7206159663889711,0.7207690539329351,0.6320372110065321,acc,0.65754634141922,0.65754634141922,1.1106903553009033,,0.5316404942069783,0.6303662534775015,0.5646336992004664,0.5390770928913318,acc,0.6614895462989807,0.6614895462989807,1.0950406789779663,,0.5328433538963184,0.6336519803218413,0.5443362218417455,0.5467141494134677
roman-empire,ResNet,1,384,6e-05,0,4,"[390, 480, 520, 370]","[0.6568, 0.657, 0.6547, 0.657]","[0.6568, 0.657, 0.6547, 0.657]",acc,0.7384167313575745,0.7384167313575745,0.7440795302391052,,0.6351987971139277,0.7185116354904253,0.717009203299497,0.6303869203961203,acc,0.6587820053100586,0.6587820053100586,1.1091060638427734,,0.5364619107023434,0.632559070855833,0.5734241823724031,0.5427890461536282,acc,0.6616660356521606,0.6616660356521606,1.0932258367538452,,0.5329930077284943,0.6335795053648058,0.545486101307587,0.5471371468133208
roman-empire,ResNet,1,384,0.0001,0,4,"[290, 290, 320, 230]","[0.6563, 0.6565, 0.6531, 0.6575]","[0.6563, 0.6565, 0.6531, 0.6575]",acc,0.7394757866859436,0.7394757866859436,0.7405549883842468,,0.6360891947473757,0.7198190911034376,0.7174642384214066,0.6315147780167584,acc,0.6577228307723999,0.6577228307723999,1.1111960411071777,,0.5332441186684407,0.6310128855685366,0.5640796398044521,0.5408043801751815,acc,0.6616660356521606,0.6616660356521606,1.095776915550232,,0.5337245007606958,0.6338792039001205,0.5443830884556407,0.5480524735324188
roman-empire,ResNet,1,384,1e-05,0,4,"[2280, 1790, 860, 1000]","[0.6588, 0.6547, 0.6487, 0.6523]","[0.6588, 0.6547, 0.6487, 0.6523]",acc,0.7008207440376282,0.7008207440376282,0.8696158528327942,,0.5626818770439728,0.6673832827570904,0.6614078458143721,0.5667814773362629,acc,0.6578993797302246,0.6578993797302246,1.0779292583465576,,0.5142231104888962,0.6222290241940571,0.5569746532870616,0.5236463392308243,acc,0.6586657166481018,0.6586657166481018,1.0627384185791016,,0.5141570004747896,0.6206021493102084,0.5400307648214594,0.5294871150812038
roman-empire,ResNet,1,512,3e-05,0,4,"[700, 550, 600, 700]","[0.653, 0.6533, 0.656, 0.6602]","[0.653, 0.6533, 0.656, 0.6602]",acc,0.734268844127655,0.734268844127655,0.760316014289856,,0.6384695539045908,0.7164870143275225,0.7004922378826879,0.6527036573454512,acc,0.6518976092338562,0.6518976092338562,1.1209348440170288,,0.5355551467715223,0.6279106209836539,0.5500360743713696,0.5608512399126906,acc,0.6577832698822021,0.6577832698822021,1.1038563251495361,,0.5357065462551567,0.6317701732363417,0.5365543887141538,0.5669809823959411
roman-empire,ResNet,1,512,6e-05,0,4,"[370, 300, 290, 240]","[0.6526, 0.6531, 0.6554, 0.6602]","[0.6526, 0.6531, 0.6554, 0.6602]",acc,0.7264142632484436,0.7264142632484436,0.7976364493370056,,0.6267100352133206,0.7070634632244853,0.6889837788542176,0.642020994434109,acc,0.6522506475448608,0.6522506475448608,1.1089967489242554,,0.5338624578815286,0.6280017742838515,0.5558165830881774,0.5580062774463237,acc,0.6572538018226624,0.6572538018226624,1.0913581848144531,,0.5329825813111236,0.6305728812689902,0.5345426686690177,0.5638521249016558
